tipo,tamanho,threads,tempo,io,figura
pth,512,32,27.657986,0,tripleSpiralValley
pth,512,32,26.376724,0,tripleSpiralValley
pth,1024,32,37.259579,0,full
pth,1024,32,36.209583,0,full
pth,1024,32,37.953377,0,full
pth,1024,32,37.414074,0,full
pth,1024,32,32.884359,0,full
pth,1024,32,33.049822,0,full
pth,1024,32,37.391186,0,full
pth,1024,32,36.059856,0,full
pth,1024,32,35.735369,0,full
pth,1024,32,37.691355,0,full
pth,1024,32,37.983656,0,full
pth,1024,32,38.549900,0,full
pth,1024,32,36.985874,0,full
pth,1024,32,38.109779,0,full
pth,1024,32,36.354303,0,full
pth,1024,32,29.720068,0,full
pth,1024,32,37.395000,0,full
pth,1024,32,37.619829,0,full
pth,1024,32,39.110661,0,full
pth,1024,32,38.298607,0,full
pth,1024,32,82.764626,0,seahorseValley
pth,1024,32,79.888821,0,seahorseValley
pth,1024,32,78.056812,0,seahorseValley
pth,1024,32,78.226805,0,seahorseValley
pth,1024,32,73.312044,0,seahorseValley
pth,1024,32,81.864119,0,seahorseValley
pth,1024,32,74.495316,0,seahorseValley
pth,1024,32,73.491096,0,seahorseValley
pth,1024,32,104.181051,0,seahorseValley
pth,1024,32,86.848021,0,seahorseValley
pth,1024,32,148.341417,0,seahorseValley
pth,1024,32,79.495668,0,seahorseValley
pth,1024,32,74.493885,0,seahorseValley
pth,1024,32,74.777603,0,seahorseValley
pth,1024,32,77.748299,0,seahorseValley
pth,1024,32,124.799252,0,seahorseValley
pth,1024,32,79.538822,0,seahorseValley
pth,1024,32,74.141026,0,seahorseValley
pth,1024,32,73.922157,0,seahorseValley
pth,1024,32,77.973127,0,seahorseValley
pth,1024,32,82.004070,0,elephantValley
pth,1024,32,85.468054,0,elephantValley
pth,1024,32,87.188005,0,elephantValley
pth,1024,32,126.657963,0,elephantValley
pth,1024,32,85.794926,0,elephantValley
pth,1024,32,88.771343,0,elephantValley
pth,1024,32,86.438894,0,elephantValley
pth,1024,32,84.908247,0,elephantValley
pth,1024,32,78.534126,0,elephantValley
pth,1024,32,86.334229,0,elephantValley
pth,1024,32,88.219643,0,elephantValley
pth,1024,32,87.432146,0,elephantValley
pth,1024,32,128.026962,0,elephantValley
pth,1024,32,84.275961,0,elephantValley
pth,1024,32,86.459875,0,elephantValley
pth,1024,32,85.369587,0,elephantValley
pth,1024,32,86.359978,0,elephantValley
pth,1024,32,86.496592,0,elephantValley
pth,1024,32,81.738710,0,elephantValley
pth,1024,32,86.393595,0,elephantValley
pth,1024,32,81.117392,0,tripleSpiralValley
pth,1024,32,89.284182,0,tripleSpiralValley
pth,1024,32,91.991663,0,tripleSpiralValley
pth,1024,32,95.838785,0,tripleSpiralValley
pth,1024,32,89.080572,0,tripleSpiralValley
pth,1024,32,83.244324,0,tripleSpiralValley
pth,1024,32,83.302975,0,tripleSpiralValley
pth,1024,32,85.393667,0,tripleSpiralValley
pth,1024,32,79.448700,0,tripleSpiralValley
pth,1024,32,87.506533,0,tripleSpiralValley
pth,1024,32,96.508503,0,tripleSpiralValley
pth,1024,32,82.770348,0,tripleSpiralValley
pth,1024,32,82.433701,0,tripleSpiralValley
pth,1024,32,94.279528,0,tripleSpiralValley
pth,1024,32,90.732813,0,tripleSpiralValley
pth,1024,32,97.040653,0,tripleSpiralValley
pth,1024,32,143.789053,0,tripleSpiralValley
pth,1024,32,89.986801,0,tripleSpiralValley
pth,1024,32,81.546545,0,tripleSpiralValley
pth,1024,32,90.427876,0,tripleSpiralValley
pth,2048,32,113.649368,0,full
pth,2048,32,116.910934,0,full
pth,2048,32,118.371964,0,full
pth,2048,32,156.782150,0,full
pth,2048,32,131.134272,0,full
pth,2048,32,112.497091,0,full
pth,2048,32,112.360001,0,full
pth,2048,32,113.453150,0,full
pth,2048,32,110.379934,0,full
pth,2048,32,109.841824,0,full
pth,2048,32,109.246731,0,full
pth,2048,32,114.947081,0,full
pth,2048,32,114.917040,0,full
pth,2048,32,98.506212,0,full
pth,2048,32,131.548166,0,full
pth,2048,32,113.132715,0,full
pth,2048,32,127.985239,0,full
pth,2048,32,111.015081,0,full
pth,2048,32,101.224661,0,full
pth,2048,32,111.580133,0,full
pth,2048,32,270.456076,0,seahorseValley
pth,2048,32,310.996532,0,seahorseValley
pth,2048,32,515.004396,0,seahorseValley
pth,2048,32,498.766422,0,seahorseValley
pth,2048,32,288.186789,0,seahorseValley
pth,2048,32,271.183252,0,seahorseValley
pth,2048,32,319.808722,0,seahorseValley
pth,2048,32,281.768560,0,seahorseValley
pth,2048,32,516.477346,0,seahorseValley
pth,2048,32,454.618454,0,seahorseValley
pth,2048,32,540.230513,0,seahorseValley
pth,2048,32,280.828953,0,seahorseValley
pth,2048,32,510.458708,0,seahorseValley
pth,2048,32,594.020605,0,seahorseValley
pth,2048,32,560.864687,0,seahorseValley
pth,2048,32,280.179262,0,seahorseValley
pth,2048,32,473.420382,0,seahorseValley
pth,2048,32,279.105902,0,seahorseValley
pth,2048,32,431.309700,0,seahorseValley
pth,2048,32,293.495178,0,seahorseValley
pth,2048,32,521.407366,0,elephantValley
pth,2048,32,561.947584,0,elephantValley
pth,2048,32,548.973560,0,elephantValley
pth,2048,32,434.225559,0,elephantValley
pth,2048,32,283.175230,0,elephantValley
pth,2048,32,280.829668,0,elephantValley
pth,2048,32,563.510656,0,elephantValley
pth,2048,32,254.627705,0,elephantValley
pth,2048,32,556.075573,0,elephantValley
pth,2048,32,596.640587,0,elephantValley
pth,2048,32,607.022285,0,elephantValley
pth,2048,32,572.610855,0,elephantValley
pth,2048,32,633.875132,0,elephantValley
pth,2048,32,470.299244,0,elephantValley
pth,2048,32,339.944363,0,elephantValley
pth,2048,32,486.396551,0,elephantValley
pth,2048,32,479.879141,0,elephantValley
pth,2048,32,288.804531,0,elephantValley
pth,2048,32,577.289581,0,elephantValley
pth,2048,32,583.273649,0,elephantValley
pth,2048,32,366.970062,0,tripleSpiralValley
pth,2048,32,394.333601,0,tripleSpiralValley
pth,2048,32,309.940100,0,tripleSpiralValley
pth,2048,32,353.610992,0,tripleSpiralValley
pth,2048,32,293.363571,0,tripleSpiralValley
pth,2048,32,571.625710,0,tripleSpiralValley
pth,2048,32,394.099474,0,tripleSpiralValley
pth,2048,32,344.995499,0,tripleSpiralValley
pth,2048,32,586.606264,0,tripleSpiralValley
pth,2048,32,400.783777,0,tripleSpiralValley
pth,2048,32,645.781755,0,tripleSpiralValley
pth,2048,32,611.784220,0,tripleSpiralValley
pth,2048,32,680.641651,0,tripleSpiralValley
pth,2048,32,308.892488,0,tripleSpiralValley
pth,2048,32,648.727179,0,tripleSpiralValley
pth,2048,32,590.803385,0,tripleSpiralValley
pth,2048,32,309.160471,0,tripleSpiralValley
pth,2048,32,445.233107,0,tripleSpiralValley
pth,2048,32,523.354053,0,tripleSpiralValley
pth,2048,32,519.929647,0,tripleSpiralValley
pth,4096,32,469.946384,0,full
pth,4096,32,397.139788,0,full
pth,4096,32,709.942818,0,full
pth,4096,32,397.668362,0,full
pth,4096,32,591.329336,0,full
pth,4096,32,709.009409,0,full
pth,4096,32,644.791126,0,full
pth,4096,32,676.756859,0,full
pth,4096,32,418.644190,0,full
pth,4096,32,481.491327,0,full
pth,4096,32,706.182241,0,full
pth,4096,32,660.839796,0,full
pth,4096,32,665.673018,0,full
pth,4096,32,709.545851,0,full
pth,4096,32,576.655149,0,full
pth,4096,32,402.985096,0,full
pth,4096,32,707.991838,0,full
pth,4096,32,409.910679,0,full
pth,4096,32,582.795858,0,full
pth,4096,32,706.201553,0,full
pth,4096,32,1223.832369,0,seahorseValley
pth,4096,32,1425.121784,0,seahorseValley
pth,4096,32,1333.996773,0,seahorseValley
pth,4096,32,1266.594410,0,seahorseValley
pth,4096,32,1369.539499,0,seahorseValley
pth,4096,32,1166.910887,0,seahorseValley
pth,4096,32,1389.738560,0,seahorseValley
pth,4096,32,1174.931526,0,seahorseValley
pth,4096,32,1386.352539,0,seahorseValley
pth,4096,32,1196.127176,0,seahorseValley
pth,4096,32,1358.772039,0,seahorseValley
pth,4096,32,1231.581450,0,seahorseValley
pth,4096,32,1194.559336,0,seahorseValley
pth,4096,32,1225.541353,0,seahorseValley
pth,4096,32,1242.491007,0,seahorseValley
pth,4096,32,1230.303764,0,seahorseValley
pth,4096,32,1363.502264,0,seahorseValley
pth,4096,32,1287.377119,0,seahorseValley
pth,4096,32,1194.616318,0,seahorseValley
pth,4096,32,1404.670954,0,seahorseValley
pth,4096,32,1326.750994,0,elephantValley
pth,4096,32,1269.660473,0,elephantValley
pth,4096,32,1243.332863,0,elephantValley
pth,4096,32,1268.896580,0,elephantValley
pth,4096,32,1204.333067,0,elephantValley
pth,4096,32,1173.455000,0,elephantValley
pth,4096,32,1381.655455,0,elephantValley
pth,4096,32,1162.808180,0,elephantValley
pth,4096,32,1256.446600,0,elephantValley
pth,4096,32,1352.862597,0,elephantValley
pth,4096,32,1227.006674,0,elephantValley
pth,4096,32,1143.187761,0,elephantValley
pth,4096,32,1317.820072,0,elephantValley
pth,4096,32,1199.103117,0,elephantValley
pth,4096,32,1136.511087,0,elephantValley
pth,4096,32,1338.043213,0,elephantValley
pth,4096,32,1092.429399,0,elephantValley
pth,4096,32,1195.919752,0,elephantValley
pth,4096,32,1403.517962,0,elephantValley
pth,4096,32,1301.135063,0,elephantValley
pth,4096,32,1267.552853,0,tripleSpiralValley
pth,4096,32,1287.013769,0,tripleSpiralValley
pth,4096,32,1264.939070,0,tripleSpiralValley
pth,4096,32,1485.386610,0,tripleSpiralValley
pth,4096,32,1223.389864,0,tripleSpiralValley
pth,4096,32,1418.439627,0,tripleSpiralValley
pth,4096,32,1315.510988,0,tripleSpiralValley
pth,4096,32,1424.293756,0,tripleSpiralValley
pth,4096,32,1369.033098,0,tripleSpiralValley
pth,4096,32,1453.274727,0,tripleSpiralValley
pth,4096,32,1176.344633,0,tripleSpiralValley
pth,4096,32,1483.470201,0,tripleSpiralValley
pth,4096,32,1499.466896,0,tripleSpiralValley
pth,4096,32,1437.939644,0,tripleSpiralValley
pth,4096,32,1514.195204,0,tripleSpiralValley
pth,4096,32,1369.986773,0,tripleSpiralValley
pth,4096,32,1338.116884,0,tripleSpiralValley
pth,4096,32,1542.369366,0,tripleSpiralValley
pth,4096,32,1466.630697,0,tripleSpiralValley
pth,4096,32,1527.125835,0,tripleSpiralValley
pth,8192,32,1603.383064,0,full
pth,8192,32,1622.895479,0,full
pth,8192,32,1550.585985,0,full
pth,8192,32,1781.771660,0,full
pth,8192,32,1758.149862,0,full
pth,8192,32,1767.913103,0,full
pth,8192,32,1810.846090,0,full
pth,8192,32,1537.252426,0,full
pth,8192,32,1602.699280,0,full
pth,8192,32,1762.205124,0,full
pth,8192,32,1748.736143,0,full
pth,8192,32,1748.856544,0,full
pth,8192,32,1768.674374,0,full
pth,8192,32,1816.464663,0,full
pth,8192,32,1775.397778,0,full
pth,8192,32,1823.083639,0,full
pth,8192,32,1727.006197,0,full
pth,8192,32,1544.082642,0,full
pth,8192,32,2115.438700,0,full
pth,8192,32,1818.373203,0,full
pth,8192,32,4603.051186,0,seahorseValley
pth,8192,32,4755.412340,0,seahorseValley
pth,8192,32,4667.448997,0,seahorseValley
pth,8192,32,4736.567974,0,seahorseValley
pth,8192,32,4446.637630,0,seahorseValley
pth,8192,32,4512.321949,0,seahorseValley
pth,8192,32,4449.629307,0,seahorseValley
pth,8192,32,4682.091236,0,seahorseValley
pth,8192,32,4376.723766,0,seahorseValley
pth,8192,32,4717.118979,0,seahorseValley
pth,8192,32,4455.547810,0,seahorseValley
pth,8192,32,4476.148367,0,seahorseValley
pth,8192,32,4467.350245,0,seahorseValley
pth,8192,32,4703.747034,0,seahorseValley
pth,8192,32,4527.379274,0,seahorseValley
pth,8192,32,4592.790365,0,seahorseValley
pth,8192,32,4426.105022,0,seahorseValley
pth,8192,32,4659.611940,0,seahorseValley
pth,8192,32,4433.635712,0,seahorseValley
pth,8192,32,4631.565571,0,seahorseValley
pth,8192,32,4397.952318,0,elephantValley
pth,8192,32,4421.173096,0,elephantValley
pth,8192,32,4366.975546,0,elephantValley
pth,8192,32,4500.894070,0,elephantValley
pth,8192,32,4245.104313,0,elephantValley
pth,8192,32,4436.895370,0,elephantValley
pth,8192,32,4400.575876,0,elephantValley
pth,8192,32,4265.368700,0,elephantValley
pth,8192,32,4637.912989,0,elephantValley
pth,8192,32,4379.237175,0,elephantValley
pth,8192,32,4558.816433,0,elephantValley
pth,8192,32,4494.492531,0,elephantValley
pth,8192,32,4582.648993,0,elephantValley
pth,8192,32,4494.339943,0,elephantValley
pth,8192,32,4766.972065,0,elephantValley
pth,8192,32,4894.451857,0,elephantValley
pth,8192,32,4216.720104,0,elephantValley
pth,8192,32,4364.785433,0,elephantValley
pth,8192,32,4508.013010,0,elephantValley
pth,8192,32,4211.647749,0,elephantValley
pth,8192,32,5014.703512,0,tripleSpiralValley
pth,8192,32,4689.849377,0,tripleSpiralValley
pth,8192,32,5196.782589,0,tripleSpiralValley
pth,8192,32,4974.304914,0,tripleSpiralValley
pth,8192,32,4962.385893,0,tripleSpiralValley
pth,8192,32,4844.756126,0,tripleSpiralValley
pth,8192,32,4968.489647,0,tripleSpiralValley
pth,8192,32,4849.443674,0,tripleSpiralValley
pth,8192,32,5075.557232,0,tripleSpiralValley
pth,8192,32,5014.940262,0,tripleSpiralValley
pth,8192,32,5037.960052,0,tripleSpiralValley
pth,8192,32,5023.543119,0,tripleSpiralValley
pth,8192,32,4769.917965,0,tripleSpiralValley
pth,8192,32,4766.172886,0,tripleSpiralValley
pth,8192,32,4832.797050,0,tripleSpiralValley
pth,8192,32,5075.851917,0,tripleSpiralValley
pth,8192,32,5024.328470,0,tripleSpiralValley
pth,8192,32,4733.267307,0,tripleSpiralValley
pth,8192,32,4839.349270,0,tripleSpiralValley
pth,8192,32,4774.045229,0,tripleSpiralValley
omp,16,1,0.174522,0,full
omp,16,1,0.104189,0,full
omp,16,1,0.168800,0,full
omp,16,1,0.168324,0,full
omp,16,1,0.168562,0,full
omp,16,1,0.168562,0,full
omp,16,1,0.168324,0,full
omp,16,1,0.168562,0,full
omp,16,1,0.168085,0,full
omp,16,1,0.173092,0,full
omp,16,1,0.167370,0,full
omp,16,1,0.168562,0,full
omp,16,1,0.101328,0,full
omp,16,1,0.174999,0,full
omp,16,1,0.175714,0,full
omp,16,1,0.168324,0,full
omp,16,1,0.107050,0,full
omp,16,1,0.168800,0,full
omp,16,1,0.154257,0,full
omp,16,1,0.168562,0,full
omp,16,1,0.795364,0,seahorseValley
omp,16,1,0.697136,0,seahorseValley
omp,16,1,0.849247,0,seahorseValley
omp,16,1,0.926495,0,seahorseValley
omp,16,1,0.919819,0,seahorseValley
omp,16,1,0.927210,0,seahorseValley
omp,16,1,0.920296,0,seahorseValley
omp,16,1,0.920296,0,seahorseValley
omp,16,1,0.926733,0,seahorseValley
omp,16,1,0.919342,0,seahorseValley
omp,16,1,0.627041,0,seahorseValley
omp,16,1,0.926971,0,seahorseValley
omp,16,1,0.926495,0,seahorseValley
omp,16,1,0.932455,0,seahorseValley
omp,16,1,0.926018,0,seahorseValley
omp,16,1,0.928402,0,seahorseValley
omp,16,1,0.750542,0,seahorseValley
omp,16,1,0.854492,0,seahorseValley
omp,16,1,0.932217,0,seahorseValley
omp,16,1,0.926018,0,seahorseValley
omp,16,1,0.779390,0,elephantValley
omp,16,1,0.349283,0,elephantValley
omp,16,1,0.908375,0,elephantValley
omp,16,1,0.921488,0,elephantValley
omp,16,1,0.901937,0,elephantValley
omp,16,1,0.914335,0,elephantValley
omp,16,1,0.916958,0,elephantValley
omp,16,1,0.349760,0,elephantValley
omp,16,1,0.375271,0,elephantValley
omp,16,1,0.583649,0,elephantValley
omp,16,1,0.408888,0,elephantValley
omp,16,1,0.901699,0,elephantValley
omp,16,1,0.902176,0,elephantValley
omp,16,1,0.780106,0,elephantValley
omp,16,1,0.909328,0,elephantValley
omp,16,1,0.901699,0,elephantValley
omp,16,1,0.890255,0,elephantValley
omp,16,1,0.872850,0,elephantValley
omp,16,1,0.915766,0,elephantValley
omp,16,1,0.915051,0,elephantValley
omp,16,1,1.045704,0,tripleSpiralValley
omp,16,1,1.060247,0,tripleSpiralValley
omp,16,1,1.096487,0,tripleSpiralValley
omp,16,1,1.079321,0,tripleSpiralValley
omp,16,1,1.031637,0,tripleSpiralValley
omp,16,1,1.018763,0,tripleSpiralValley
omp,16,1,1.019239,0,tripleSpiralValley
omp,16,1,1.066208,0,tripleSpiralValley
omp,16,1,1.085520,0,tripleSpiralValley
omp,16,1,1.053333,0,tripleSpiralValley
omp,16,1,1.060009,0,tripleSpiralValley
omp,16,1,1.053572,0,tripleSpiralValley
omp,16,1,1.033545,0,tripleSpiralValley
omp,16,1,1.028061,0,tripleSpiralValley
omp,16,1,1.053333,0,tripleSpiralValley
omp,16,1,0.971556,0,tripleSpiralValley
omp,16,1,1.039982,0,tripleSpiralValley
omp,16,1,0.884056,0,tripleSpiralValley
omp,16,1,1.023769,0,tripleSpiralValley
omp,16,1,1.025200,0,tripleSpiralValley
omp,32,1,0.587702,0,full
omp,32,1,0.473022,0,full
omp,32,1,0.585079,0,full
omp,32,1,0.504971,0,full
omp,32,1,0.579357,0,full
omp,32,1,0.588179,0,full
omp,32,1,0.593424,0,full
omp,32,1,0.591755,0,full
omp,32,1,0.592232,0,full
omp,32,1,0.588894,0,full
omp,32,1,0.595570,0,full
omp,32,1,0.588417,0,full
omp,32,1,0.550032,0,full
omp,32,1,0.541925,0,full
omp,32,1,0.542164,0,full
omp,32,1,0.542641,0,full
omp,32,1,0.539064,0,full
omp,32,1,0.582218,0,full
omp,32,1,0.586033,0,full
omp,32,1,0.574589,0,full
omp,32,1,3.616571,0,seahorseValley
omp,32,1,3.464937,0,seahorseValley
omp,32,1,3.610611,0,seahorseValley
omp,32,1,3.585815,0,seahorseValley
omp,32,1,3.583670,0,seahorseValley
omp,32,1,3.579855,0,seahorseValley
omp,32,1,3.591061,0,seahorseValley
omp,32,1,3.591776,0,seahorseValley
omp,32,1,3.595352,0,seahorseValley
omp,32,1,3.612757,0,seahorseValley
omp,32,1,3.595591,0,seahorseValley
omp,32,1,3.324509,0,seahorseValley
omp,32,1,3.638983,0,seahorseValley
omp,32,1,3.592730,0,seahorseValley
omp,32,1,3.598928,0,seahorseValley
omp,32,1,3.590345,0,seahorseValley
omp,32,1,3.383636,0,seahorseValley
omp,32,1,3.578186,0,seahorseValley
omp,32,1,2.879858,0,seahorseValley
omp,32,1,3.590345,0,seahorseValley
omp,32,1,3.125668,0,elephantValley
omp,32,1,3.468990,0,elephantValley
omp,32,1,3.450871,0,elephantValley
omp,32,1,3.464937,0,elephantValley
omp,32,1,3.442764,0,elephantValley
omp,32,1,3.090382,0,elephantValley
omp,32,1,3.434420,0,elephantValley
omp,32,1,3.439426,0,elephantValley
omp,32,1,3.185749,0,elephantValley
omp,32,1,3.451109,0,elephantValley
omp,32,1,2.974987,0,elephantValley
omp,32,1,3.490686,0,elephantValley
omp,32,1,3.479242,0,elephantValley
omp,32,1,3.487587,0,elephantValley
omp,32,1,3.464937,0,elephantValley
omp,32,1,3.444433,0,elephantValley
omp,32,1,3.435373,0,elephantValley
omp,32,1,3.182173,0,elephantValley
omp,32,1,3.476381,0,elephantValley
omp,32,1,3.467560,0,elephantValley
omp,32,1,4.087687,0,tripleSpiralValley
omp,32,1,4.109383,0,tripleSpiralValley
omp,32,1,4.086971,0,tripleSpiralValley
omp,32,1,4.158258,0,tripleSpiralValley
omp,32,1,2.829075,0,tripleSpiralValley
omp,32,1,4.102945,0,tripleSpiralValley
omp,32,1,4.110575,0,tripleSpiralValley
omp,32,1,4.112720,0,tripleSpiralValley
omp,32,1,4.098177,0,tripleSpiralValley
omp,32,1,4.101276,0,tripleSpiralValley
omp,32,1,4.110813,0,tripleSpiralValley
omp,32,1,4.089117,0,tripleSpiralValley
omp,32,1,4.086018,0,tripleSpiralValley
omp,32,1,3.777027,0,tripleSpiralValley
omp,32,1,4.088640,0,tripleSpiralValley
omp,32,1,4.082918,0,tripleSpiralValley
omp,32,1,4.095554,0,tripleSpiralValley
omp,32,1,4.063845,0,tripleSpiralValley
omp,32,1,4.079342,0,tripleSpiralValley
omp,32,1,3.522158,0,tripleSpiralValley
omp,64,1,2.193213,0,full
omp,64,1,2.187252,0,full
omp,64,1,2.147675,0,full
omp,64,1,2.183676,0,full
omp,64,1,2.213955,0,full
omp,64,1,1.993179,0,full
omp,64,1,2.164364,0,full
omp,64,1,2.171755,0,full
omp,64,1,2.171278,0,full
omp,64,1,2.177954,0,full
omp,64,1,2.164125,0,full
omp,64,1,2.218246,0,full
omp,64,1,1.884699,0,full
omp,64,1,2.015591,0,full
omp,64,1,2.192974,0,full
omp,64,1,1.865149,0,full
omp,64,1,2.170563,0,full
omp,64,1,1.878977,0,full
omp,64,1,2.201319,0,full
omp,64,1,2.104759,0,full
omp,64,1,8.636236,0,seahorseValley
omp,64,1,13.262510,0,seahorseValley
omp,64,1,13.124704,0,seahorseValley
omp,64,1,10.959148,0,seahorseValley
omp,64,1,12.043953,0,seahorseValley
omp,64,1,10.484457,0,seahorseValley
omp,64,1,11.466742,0,seahorseValley
omp,64,1,14.163494,0,seahorseValley
omp,64,1,12.849092,0,seahorseValley
omp,64,1,12.578726,0,seahorseValley
omp,64,1,12.331486,0,seahorseValley
omp,64,1,12.321234,0,seahorseValley
omp,64,1,10.481596,0,seahorseValley
omp,64,1,14.267206,0,seahorseValley
omp,64,1,12.252331,0,seahorseValley
omp,64,1,10.616302,0,seahorseValley
omp,64,1,11.066675,0,seahorseValley
omp,64,1,11.653185,0,seahorseValley
omp,64,1,12.282133,0,seahorseValley
omp,64,1,13.010502,0,seahorseValley
omp,64,1,10.552168,0,elephantValley
omp,64,1,13.599396,0,elephantValley
omp,64,1,10.434389,0,elephantValley
omp,64,1,10.673523,0,elephantValley
omp,64,1,13.407707,0,elephantValley
omp,64,1,12.391567,0,elephantValley
omp,64,1,12.694359,0,elephantValley
omp,64,1,11.039972,0,elephantValley
omp,64,1,11.864185,0,elephantValley
omp,64,1,13.004065,0,elephantValley
omp,64,1,10.922909,0,elephantValley
omp,64,1,11.333942,0,elephantValley
omp,64,1,10.848999,0,elephantValley
omp,64,1,10.331631,0,elephantValley
omp,64,1,10.707378,0,elephantValley
omp,64,1,11.673927,0,elephantValley
omp,64,1,9.899378,0,elephantValley
omp,64,1,12.626886,0,elephantValley
omp,64,1,10.947704,0,elephantValley
omp,64,1,11.660576,0,elephantValley
omp,64,1,15.294075,0,tripleSpiralValley
omp,64,1,12.388945,0,tripleSpiralValley
omp,64,1,13.462067,0,tripleSpiralValley
omp,64,1,14.351606,0,tripleSpiralValley
omp,64,1,15.407085,0,tripleSpiralValley
omp,64,1,11.311531,0,tripleSpiralValley
omp,64,1,12.839079,0,tripleSpiralValley
omp,64,1,13.176203,0,tripleSpiralValley
omp,64,1,14.618635,0,tripleSpiralValley
omp,64,1,14.258385,0,tripleSpiralValley
omp,64,1,12.017488,0,tripleSpiralValley
omp,64,1,15.026808,0,tripleSpiralValley
omp,64,1,13.545513,0,tripleSpiralValley
omp,64,1,11.091709,0,tripleSpiralValley
omp,64,1,11.923075,0,tripleSpiralValley
omp,64,1,11.660099,0,tripleSpiralValley
omp,64,1,12.937784,0,tripleSpiralValley
omp,64,1,13.556004,0,tripleSpiralValley
omp,64,1,11.990309,0,tripleSpiralValley
omp,64,1,14.994383,0,tripleSpiralValley
omp,128,1,6.962061,0,full
omp,128,1,8.397818,0,full
omp,128,1,8.519411,0,full
omp,128,1,8.498907,0,full
omp,128,1,7.239580,0,full
omp,128,1,7.919788,0,full
omp,128,1,7.788897,0,full
omp,128,1,8.486748,0,full
omp,128,1,8.460999,0,full
omp,128,1,8.430719,0,full
omp,128,1,8.417606,0,full
omp,128,1,6.659031,0,full
omp,128,1,8.320808,0,full
omp,128,1,8.399487,0,full
omp,128,1,8.490801,0,full
omp,128,1,7.863522,0,full
omp,128,1,8.326054,0,full
omp,128,1,7.294655,0,full
omp,128,1,8.098364,0,full
omp,128,1,7.221699,0,full
omp,128,1,26.031733,0,seahorseValley
omp,128,1,26.842594,0,seahorseValley
omp,128,1,29.205561,0,seahorseValley
omp,128,1,32.178879,0,seahorseValley
omp,128,1,28.850794,0,seahorseValley
omp,128,1,26.476145,0,seahorseValley
omp,128,1,27.502775,0,seahorseValley
omp,128,1,25.708675,0,seahorseValley
omp,128,1,26.359320,0,seahorseValley
omp,128,1,29.259920,0,seahorseValley
omp,128,1,27.478695,0,seahorseValley
omp,128,1,27.746439,0,seahorseValley
omp,128,1,26.591778,0,seahorseValley
omp,128,1,26.498079,0,seahorseValley
omp,128,1,28.260469,0,seahorseValley
omp,128,1,29.480934,0,seahorseValley
omp,128,1,27.039289,0,seahorseValley
omp,128,1,25.435209,0,seahorseValley
omp,128,1,25.733709,0,seahorseValley
omp,128,1,28.678417,0,seahorseValley
omp,128,1,26.096344,0,elephantValley
omp,128,1,26.491642,0,elephantValley
omp,128,1,26.928663,0,elephantValley
omp,128,1,25.771141,0,elephantValley
omp,128,1,29.250383,0,elephantValley
omp,128,1,28.007507,0,elephantValley
omp,128,1,26.078939,0,elephantValley
omp,128,1,26.101112,0,elephantValley
omp,128,1,27.138233,0,elephantValley
omp,128,1,26.219130,0,elephantValley
omp,128,1,27.589798,0,elephantValley
omp,128,1,29.423237,0,elephantValley
omp,128,1,26.991844,0,elephantValley
omp,128,1,26.530027,0,elephantValley
omp,128,1,26.294708,0,elephantValley
omp,128,1,25.066853,0,elephantValley
omp,128,1,26.132584,0,elephantValley
omp,128,1,50.478935,0,elephantValley
omp,128,1,27.831316,0,elephantValley
omp,128,1,26.166201,0,elephantValley
omp,128,1,30.983686,0,tripleSpiralValley
omp,128,1,29.041529,0,tripleSpiralValley
omp,128,1,32.336950,0,tripleSpiralValley
omp,128,1,30.617237,0,tripleSpiralValley
omp,128,1,31.169176,0,tripleSpiralValley
omp,128,1,31.876802,0,tripleSpiralValley
omp,128,1,30.687809,0,tripleSpiralValley
omp,128,1,30.810118,0,tripleSpiralValley
omp,128,1,29.551029,0,tripleSpiralValley
omp,128,1,30.916452,0,tripleSpiralValley
omp,128,1,29.252768,0,tripleSpiralValley
omp,128,1,29.987097,0,tripleSpiralValley
omp,128,1,31.146765,0,tripleSpiralValley
omp,128,1,30.501366,0,tripleSpiralValley
omp,128,1,28.787374,0,tripleSpiralValley
omp,128,1,32.225847,0,tripleSpiralValley
omp,128,1,30.529976,0,tripleSpiralValley
omp,128,1,28.977394,0,tripleSpiralValley
omp,128,1,29.968977,0,tripleSpiralValley
omp,128,1,31.052589,0,tripleSpiralValley
omp,256,1,15.209436,0,full
omp,256,1,22.886992,0,full
omp,256,1,16.719818,0,full
omp,256,1,14.974356,0,full
omp,256,1,16.749859,0,full
omp,256,1,15.782118,0,full
omp,256,1,17.102957,0,full
omp,256,1,16.052246,0,full
omp,256,1,15.684366,0,full
omp,256,1,14.400959,0,full
omp,256,1,15.799999,0,full
omp,256,1,15.692234,0,full
omp,256,1,16.139269,0,full
omp,256,1,16.826391,0,full
omp,256,1,16.842127,0,full
omp,256,1,15.715599,0,full
omp,256,1,17.485380,0,full
omp,256,1,17.406225,0,full
omp,256,1,17.326355,0,full
omp,256,1,16.371250,0,full
omp,256,1,87.881327,0,seahorseValley
omp,256,1,87.035894,0,seahorseValley
omp,256,1,86.237907,0,seahorseValley
omp,256,1,184.708595,0,seahorseValley
omp,256,1,141.979218,0,seahorseValley
omp,256,1,89.117527,0,seahorseValley
omp,256,1,226.921082,0,seahorseValley
omp,256,1,88.441610,0,seahorseValley
omp,256,1,87.221622,0,seahorseValley
